"id";"countyfips";"year";"births";"censusbuildingpermits";"deaths";"groupquarterspopulation";"householdpopulation";"households";"householdsize";"naturalincrease";"netmigration";"totalhousingunits";"vacancyrate";"vacanthousingunits";"totalpopulation"
1974;113;1986;52;78;12;0;3374;1546;2.182406;40;145;2265;31.74;719;3374
1975;113;1987;47;43;8;0;3463;1619;2.138975;39;50;2350;31.11;731;3463
1976;113;1988;63;56;14;0;3557;1700;2.092353;49;45;2395;29.02;695;3557
1977;113;1989;43;92;8;0;3612;1769;2.041831;35;20;2440;27.5;671;3612
1978;113;1990;57;136;11;56;3676;1489;2.468771;46;74;2635;43.49;1146;3732
1979;113;1991;53;178;10;57;4073;1546;2.634541;43;355;2771;44.21;1225;4130
1980;113;1992;49;169;11;53;4512;1489;3.030222;38;397;2949;49.51;1460;4565
1981;113;1993;51;220;19;65;4799;1920;2.499479;32;267;3123;38.52;1203;4864
1982;113;1994;48;353;8;78;5227;2076;2.517823;40;401;3343;37.9;1267;5305
1983;113;1995;63;113;11;75;5414;2132;2.5394;52;132;3696;42.32;1564;5489
1984;113;1996;64;152;15;78;5726;2239;2.557392;49;266;3809;41.22;1570;5804
1985;113;1997;53;114;14;79;5874;2294;2.560593;39;110;3961;42.09;1667;5953
1986;113;1998;74;178;10;79;6374;2350;2.71234;64;436;4075;42.33;1725;6453
1987;113;1999;56;145;10;79;6454;2476;2.606624;46;34;4530;45.34;2054;6533
1988;113;2000;67;35;13;17;6598;3027;2.17971589;54;30;5231;42.13;2204;6615
1989;113;2001;65;138;15;17;6883;3169;2.171978542;50;235;5392;41.23;2223;6900
1990;113;2002;84;130;13;17;7025;3243;2.166204132;71;71;5555;41.62;2312;7042
1991;113;2003;74;97;24;17;6993;3234;2.162337662;50;-82;5690;43.16;2456;7010
1992;113;2004;78;94;15;17;7010;3248;2.158251232;63;-46;5813;44.13;2565;7027
1993;113;2005;72;126;15;17;7028;3258;2.157151627;57;-39;5930;45.06;2672;7045
1994;113;2006;105;205;21;17;7042;3273;2.151542927;84;-70;6157;46.84;2884;7059
1995;113;2007;96;155;19;17;7259;3397;2.136885487;77;140;6343;46.44;2946;7276
1996;113;2008;118;148;11;17;7287;3416;2.133196721;107;-79;6521;47.62;3105;7304
1997;113;2009;79;120;13;17;7250;3399;2.132980288;66;-103;6583;48.37;3184;7267
1998;113;2010;65;11;20;9;7347;3451;2.128948131;45;44;6659;48.18;3208;7356
1999;113;2011;76;25;18;9;7478;3512;2.129271071;58;73;6683;47.45;3171;7487
2000;113;2012;72;7;31;9;7571;3556;2.129077615;41;52;6690;46.85;3134;7580
2001;113;2013;68;12;25;9;7612;3575;2.129230769;43;-2;6702;46.66;3127;7621
2002;113;2014;69;11;26;9;7729;3632;2.128028634;43;74;6714;45.9;3082;7738
2003;113;2015;68;83;22;9;7831;3674;2.131464344;46;56;6795;45.93;3121;7840
2004;113;2016;68;32;27;9;8014;3762;2.130249867;41;142;6827;44.9;3065;8023
2005;113;2017;68;35;16;9;8036;3771;2.130999735;52;-30;6861;45.04;3090;8045
2006;113;2018;49;68;13;9;8168;3833;2.13096791;36;96;6927;44.67;3094;8177
2007;115;1985;30;0;39;50;2941;1240;2.371774;-9;-201;1519;18.37;279;2991
2008;115;1986;36;0;27;47;2778;1190;2.334454;9;-175;1520;21.71;330;2825
2009;115;1987;31;0;38;47;2746;1195;2.297908;-7;-25;1520;21.38;325;2793
2010;115;1988;35;0;30;47;2747;1213;2.264633;5;-4;1521;20.25;308;2794
2011;115;1989;28;2;39;47;2687;1206;2.228027;-11;-49;1524;20.87;318;2734
2012;115;1990;29;2;22;32;2648;1141;2.320771;7;-61;1414;19.31;273;2680
2013;115;1991;30;2;22;31;2639;1115;2.366816;8;-18;1416;21.26;301;2670
2014;115;1992;30;1;41;31;2598;1115;2.330045;-11;-30;1418;21.37;303;2629
2015;115;1993;19;2;34;31;2618;1122;2.333333;-15;35;1419;20.93;297;2649
2016;115;1994;31;1;47;31;2633;1121;2.348796;-16;31;1421;21.11;300;2664
2017;115;1995;34;0;42;31;2619;1116;2.346774;-8;-6;1422;21.52;306;2650
2018;115;1996;29;2;43;31;2655;1136;2.337148;-14;50;1422;20.11;286;2686
2019;115;1997;29;21;38;31;2700;1163;2.321582;-9;54;1424;18.33;261;2731
2020;115;1998;35;9;47;31;2650;1142;2.32049;-12;-38;1445;20.97;303;2681
2021;115;1999;35;2;35;31;2688;1158;2.321244;0;38;1454;20.36;296;2719
2022;115;2000;30;1;42;57;2687;1166;2.304459691;-12;38;1389;16.05;223;2744
2023;115;2001;33;4;37;57;2637;1152;2.2890625;-4;-46;1396;17.48;244;2694
2024;115;2002;30;2;43;57;2637;1161;2.271317829;-13;13;1401;17.13;240;2694
2025;115;2003;20;0;39;57;2658;1179;2.254452926;-19;40;1402;15.91;223;2715
2026;115;2004;31;1;44;57;2549;1132;2.251766784;-13;-96;1389;18.5;257;2606
2027;115;2005;35;2;49;57;2521;1132;2.227031802;-14;-14;1394;18.79;262;2578
2028;115;2006;21;2;34;57;2458;1113;2.208445642;-13;-50;1399;20.44;286;2515
2029;115;2007;14;1;34;57;2365;1081;2.187789084;-20;-73;1403;22.95;322;2422
2030;115;2008;27;1;33;57;2363;1092;2.163919414;-6;4;1408;22.44;316;2420
2031;115;2009;21;1;31;57;2319;1080;2.147222222;-10;-34;1411;23.46;331;2376
2032;115;2010;21;0.25;36;35;2332;1086;2.14732965;-15;6;1415;23.25;329;2367
2033;115;2011;29;0;41;35;2333;1088;2.144301471;-12;13;1415;23.11;327;2368
2034;115;2012;21;0;38;35;2339;1092;2.141941392;-17;23;1415;22.83;323;2374
2035;115;2013;27;2;29;35;2301;1073;2.1444548;-2;-36;1417;24.28;344;2336
2036;115;2014;26;3;33;35;2294;1070;2.143925234;-7;0;1420;24.65;350;2329
2037;115;2015;24;1;53;35;2339;1090;2.14587156;-29;74;1421;23.29;331;2374
2038;115;2016;29;0;36;35;2368;1105;2.142986425;-7;36;1421;22.24;316;2403
2039;115;2017;20;3;34;35;2284;1064;2.146616541;-14;-70;1425;25.33;361;2319
2040;115;2018;21;2;35;35;2241;1044;2.146551724;-14;-29;1429;26.94;385;2276
2041;117;1985;243;115;25;0;12865;5697;2.258206;218;633;14623;61.04;8926;12865
2042;117;1986;236;183;17;0;13274;5978;2.220475;219;190;14708;59.36;8730;13274
2043;117;1987;188;94;16;0;12406;5693;2.179168;172;-1040;14862;61.69;9169;12406
2044;117;1988;203;113;22;0;12498;5849;2.136775;181;-89;14960;60.9;9111;12498
2045;117;1989;196;150;20;0;12718;6090;2.088341;176;44;15115;59.71;9025;12718
2046;117;1990;207;244;9;55;12885;5295;2.433428;198;24;17091;69.02;11796;12940
2047;117;1991;209;198;13;55;13416;5448;2.462555;196;335;17335;68.57;11887;13471
2048;117;1992;202;298;31;59;13781;5684;2.424525;171;198;17533;67.58;11849;13840
2049;117;1993;203;444;38;62;15132;6014;2.516129;165;1189;17831;66.27;11817;15194
2050;117;1994;211;862;20;69;17038;6678;2.551363;191;1722;18275;63.46;11597;17107
2051;117;1995;200;947;20;71;18199;7055;2.579589;180;983;19500;63.82;12445;18270
2052;117;1996;194;1270;36;75;19321;7429;2.600754;158;968;20447;63.67;13018;19396
2053;117;1997;241;927;39;77;20272;7777;2.606661;202;751;21224;63.36;13447;20349
2054;117;1998;216;1162;30;77;21204;8049;2.634365;186;746;22211;63.76;14162;21281
2055;117;1999;281;488;46;77;22491;8397;2.678457;235;1052;23807;64.73;15410;22568
2056;117;2000;275;194;38;927;24782;10169;2.437014456;237;2904;27457;62.96;17288;25709
2057;117;2001;329;777;44;927;25366;10408;2.43716372;285;299;28741;63.79;18333;26293
2058;117;2002;364;464;41;927;25587;10505;2.435697287;323;-102;28911;63.66;18406;26514
2059;117;2003;346;384;32;927;25779;10588;2.434737439;314;-122;29154;63.68;18566;26706
2060;117;2004;353;397;46;927;25780;10593;2.433682621;307;-306;29282;63.82;18689;26707
2061;117;2005;339;322;46;927;25696;10568;2.431491294;293;-377;29379;64.03;18811;26623
2062;117;2006;367;456;50;927;25912;10660;2.430769231;317;-101;29419;63.76;18759;26839
2063;117;2007;345;422;42;927;26236;10801;2.429034349;303;21;29536;63.43;18735;27163
2064;117;2008;366;437;49;927;26537;10928;2.428349195;317;-16;29646;63.14;18718;27464
2065;117;2009;373;341;47;927;26856;11072;2.425578035;326;-7;29943;63.02;18871;27783
2066;117;2010;287;19.5;51;273;27800;11787;2.358530585;236;54;29861;60.53;18074;28073
2067;117;2011;308;93.09;54;273;27770;11776;2.358186141;254;-284;29952;60.68;18176;28043
2068;117;2012;309;154;57;273;28029;11886;2.358152448;252;7;30103;60.52;18217;28302
2069;117;2013;248;139;53;273;28461;12069;2.358190405;195;237;30238;60.09;18169;28734
2070;117;2014;271;276;67;273;29058;12316;2.359369925;204;393;30509;59.63;18193;29331
2071;117;2015;271;211;69;273;29851;12654;2.359016912;202;591;30714;58.8;18060;30124
2072;117;2016;295;143.44;63;273;30409;12891;2.358932589;232;326;30854;58.22;17963;30682
2073;117;2017;279;306;68;273;30706;13013;2.35964036;211;86;31155;58.23;18142;30979
2074;117;2018;275;475;71;273;30701;13007;2.36034443;204;-209;31624;58.87;18617;30974
2075;119;1985;202;116;62;52;11253;3920;2.870663;140;313;6844;42.72;2924;11305
2076;119;1986;209;242;58;52;11748;4079;2.880118;151;344;7014;41.84;2935;11800
2077;119;1987;191;170;57;52;12406;4284;2.895892;134;524;7309;41.39;3025;12458
2078;119;1988;179;82;52;50;12427;4267;2.912351;127;-108;7488;43.02;3221;12477
2079;119;1989;190;78;53;49;12425;4248;2.924906;137;-140;7503;43.38;3255;12474
2080;119;1990;185;68;61;64;12447;4720;2.637076;124;-87;7565;37.61;2845;12511
2081;119;1991;194;74;73;66;12646;4996;2.531225;121;80;7633;34.55;2637;12712
2082;119;1992;155;189;65;67;13603;5076;2.679866;90;868;7707;34.14;2631;13670
2083;119;1993;143;198;66;77;14658;5680;2.580634;77;988;7896;28.06;2216;14735
2084;119;1994;185;249;73;82;15708;6118;2.567506;112;943;8094;24.41;1976;15790
2085;119;1995;214;264;78;99;16882;6615;2.552079;136;1055;8343;20.71;1728;16981
2086;119;1996;220;533;93;106;18029;7035;2.562758;127;1027;8607;18.26;1572;18135
2087;119;1997;236;368;65;128;18938;7498;2.52574;171;760;9189;18.4;1691;19066
2088;119;1998;203;301;82;128;19544;7777;2.513051;121;485;9557;18.63;1780;19672
2089;119;1999;218;304;73;128;20051;8024;2.498878;145;362;9858;18.6;1834;20179
2090;119;2000;214;90;96;120;20948;8207;2.552455221;118;766;10660;23.01;2453;21068
2091;119;2001;211;359;83;120;21618;8532;2.533755274;128;542;11043;22.74;2511;21738
2092;119;2002;249;203;96;120;21869;8694;2.515412928;153;98;11285;22.96;2591;21989
2093;119;2003;232;229;93;120;22098;8853;2.496103016;139;90;11532;23.23;2679;22218
2094;119;2004;219;206;95;120;22098;8918;2.477909845;124;-124;11778;24.28;2860;22218
2095;119;2005;205;275;104;120;22385;9101;2.459619822;101;186;12104;24.81;3003;22505
2096;119;2006;206;195;120;120;22671;9292;2.439840723;86;200;12294;24.42;3002;22791
2097;119;2007;234;160;98;120;23044;9519;2.420842525;136;237;12450;23.54;2931;23164
2098;119;2008;195;137;121;120;22982;9570;2.401462905;74;-136;12583;23.95;3013;23102
2099;119;2009;183;88;124;120;23085;9690;2.382352941;59;44;12619;23.21;2929;23205
2100;119;2010;202;9.05;151;132;23309;9844;2.367838277;51;185;12651;22.19;2807;23441
2101;119;2011;222;36.24;134;132;23204;9799;2.367996734;88;-193;12691;22.79;2892;23336
2102;119;2012;154;62.32;144;132;23280;9831;2.36801953;10;66;12754;22.92;2923;23412
2103;119;2013;165;73.42;125;132;23191;9794;2.367878293;40;-129;12828;23.65;3034;23323
2104;119;2014;195;55.14;174;132;23269;9827;2.367864048;21;57;12884;23.73;3057;23401
2105;119;2015;192;157.23;181;132;23215;9801;2.368635853;11;-65;13037;24.82;3236;23347
2106;119;2016;191;91.28;174;132;23875;10080;2.368551587;17;643;13126;23.21;3046;24007
2107;119;2017;181;132;144;132;24487;10334;2.369556803;37;575;13256;22.04;2922;24619
2108;119;2018;170;110;172;132;24925;10170;2.450835792;-2;440;13373;23.95;3203;25057
2109;121;1985;68;3;61;23;5373;2108;2.548862;7;-155;2555;17.5;447;5396
2110;121;1986;77;2;52;22;5172;2043;2.531571;25;-227;2570;20.51;527;5194
2111;121;1987;75;4;54;22;5165;2050;2.519512;21;-28;2584;20.67;534;5187
2112;121;1988;52;1;46;22;5120;2042;2.507346;6;-51;2591;21.19;549;5142
2113;121;1989;53;2;42;21;4930;1977;2.493677;11;-202;2630;24.83;653;4951
2114;121;1990;58;3;56;34;4770;1915;2.490862;2;-149;2307;16.99;392;4804
2115;121;1991;45;4;69;37;4746;2122;2.236569;-24;3;2310;8.14;188;4783
2116;121;1992;63;2;52;38;4848;2143;2.262249;11;92;2314;7.39;171;4886
2117;121;1993;56;3;52;37;5107;2073;2.463579;4;254;2316;10.49;243;5144
2118;121;1994;60;1;52;37;5184;2107;2.46037;8;69;2319;9.14;212;5221
2119;121;1995;70;12;55;38;5198;2125;2.446118;15;0;2320;8.41;195;5236
2120;121;1996;49;9;58;38;5183;2136;2.426498;-9;-6;2332;8.4;196;5221
2121;121;1997;61;11;52;38;5172;2157;2.397775;9;-20;2341;7.86;184;5210
2122;121;1998;45;17;59;38;5117;2145;2.385548;-14;-41;2352;8.8;207;5155
2123;121;1999;65;8;62;38;4986;2100;2.374286;3;-134;2369;11.36;269;5024
2124;121;2000;46;4;53;39;4897;1995;2.454636591;-7;-79;2312;13.71;317;4936
2125;121;2001;48;16;43;52;4847;1984;2.443044355;5;-42;2332;14.92;348;4899
2126;121;2002;40;10;65;161;5098;2097;2.431092036;-25;385;2345;10.58;248;5259
2127;121;2003;57;15;49;161;4979;2058;2.419339164;8;-127;2364;12.94;306;5140
2128;121;2004;38;11;57;222;4838;2010;2.406965174;-19;-61;2379;15.51;369;5060
2129;121;2005;45;4;47;222;4773;1992;2.396084337;-2;-63;2386;16.51;394;4995
2130;121;2006;45;6;57;222;4759;1998;2.381881882;-12;-2;2394;16.54;396;4981
2131;121;2007;42;9;38;222;4705;1984;2.371471774;4;-58;2407;17.57;423;4927
2132;121;2008;43;7;53;222;4580;1941;2.359608449;-10;-115;2418;19.73;477;4802
2133;121;2009;44;1;44;222;4555;1940;2.347938144;0;-25;2427;20.07;487;4777
2134;121;2010;54;1.75;41;344;4471;1912;2.338389121;13;25;2435;21.48;523;4815
2135;121;2011;40;5;53;184;4411;1886;2.338812301;-13;-207;2437;22.61;551;4595
2136;121;2012;40;1;50;184;4350;1861;2.337452982;-10;-51;2438;23.67;577;4534
2137;121;2013;35;1;42;184;4392;1879;2.337413518;-7;49;2438;22.93;559;4576
2138;121;2014;47;2;51;184;4383;1876;2.336353945;-4;-5;2438;23.05;562;4567
2139;121;2015;47;5;50;184;4437;1898;2.33772392;-3;57;2440;22.21;542;4621
2140;121;2016;57;5;66;184;4489;1920;2.338020833;-9;61;2442;21.38;522;4673
2141;121;2017;45;6;39;184;4578;1959;2.336906585;6;83;2444;19.84;485;4762
2142;121;2018;58;8;58;184;4545;1945;2.336760925;0;-33;2447;20.51;502;4729
2143;123;1985;2262;878;830;4514;125886;48812;2.578997;1432;-21;50425;3.2;1613;130400
2144;123;1986;2159;668;840;4562;125187;49446;2.531792;1319;-1970;51309;3.63;1863;129749
2145;123;1987;2143;413;874;4688;126340;50388;2.507343;1269;10;51988;3.08;1600;131028
2146;123;1988;2120;295;806;4406;127474;51212;2.489143;1314;-462;52466;2.39;1254;131880
2147;123;1989;2164;253;841;4526;127341;51760;2.46022;1323;-1336;52759;1.89;999;131867
2148;123;1990;2202;262;843;4160;127786;47470;2.691932;1359;-1280;51138;7.17;3668;131946
2149;123;1991;2270;355;834;4301;131430;48760;2.695447;1436;2349;51400;5.14;2640;135731
2150;123;1992;2298;506;899;4295;135827;49801;2.727395;1399;2992;51756;3.78;1955;140122
2151;123;1993;2322;956;955;4452;141326;50639;2.790853;1367;4289;52262;3.11;1623;145778
2152;123;1994;2326;1158;945;4615;146753;51903;2.827447;1381;4209;53274;2.57;1371;151368
2153;123;1995;2224;1469;926;4556;152617;53305;2.86309;1298;4507;54432;2.07;1127;157173
2154;123;1996;2309;1854;1067;4699;157110;54788;2.867599;1242;3394;55929;2.04;1141;161809
2155;123;1997;2487;2114;1005;4729;162111;56803;2.853916;1482;3549;57764;1.66;961;166840
2156;123;1998;2599;3063;1062;4886;167508;58273;2.874539;1537;4017;59950;2.8;1677;172394
2157;123;1999;2841;3552;1096;5043;172222;63087;2.729913;1745;3126;65316;3.41;2229;177265
2158;123;2000;2998;1007;1053;4977;178099;64025;2.781710269;1945;3864;67366;4.96;3341;183076
2159;123;2001;3245;4029;1210;5031;187451;67408;2.780842037;2035;7371;71809;6.13;4401;192482
2160;123;2002;3447;4115;1178;5050;193925;69750;2.780286738;2269;4224;76236;8.51;6486;198975
2161;123;2003;3651;4113;1224;5048;202109;72733;2.778779921;2427;5755;80488;9.63;7755;207157
2162;123;2004;3895;3562;1217;5037;209032;75257;2.777575508;2678;4234;84557;11;9300;214069
2163;123;2005;3849;3768;1263;5065;218367;78672;2.775663514;2586;6777;88602;11.21;9930;223432
2164;123;2006;4001;3691;1259;5077;226206;81597;2.772234273;2742;5109;92059;11.36;10462;231283
2165;123;2007;4101;2433;1314;5060;233219;84195;2.769986341;2787;4209;94523;10.93;10328;238279
2166;123;2008;4013;1596;1294;5051;239065;86395;2.767116153;2719;3118;95692;9.72;9297;244116
2167;123;2009;3923;837;1314;5057;243902;88253;2.763668091;2609;2234;96177;8.24;7924;248959
2168;123;2010;3799;171.77;1352;5895;248335;89827;2.767642208;2447;2824;96558;6.97;6731;254230
2169;123;2011;3751;721.93;1435;5872;252943;91492;2.767640848;2316;2269;97369;6.04;5877;258815
2170;123;2012;3795;756.91;1456;5847;258280;93399;2.7653401;2339;2973;98267;4.95;4868;264127
2171;123;2013;3815;1237.09;1566;5847;264348;95559;2.766332841;2249;3819;99518;3.98;3959;270195
2172;123;2014;3961;1748.08;1611;4761;271332;98023;2.768044235;2350;3548;100979;2.93;2956;276093
2173;123;2015;4083;2529.38;1732;5031;280078;100963;2.774065747;2351;6665;103249;2.21;2286;285109
2174;123;2016;4256;3087.12;1751;5031;289962;104307;2.779890132;2505;7379;106186;1.77;1879;294993
2175;123;2017;4309;2994.93;1832;5031;300236;107744;2.78913094;2477;7797;109333;1.45;1589;305267
2176;123;2018;4271;3213.73;1880;5179;309071;111000;2.786909045;2391;6592;112857;1.65;1857;314250
2177;125;1985;145;1;95;136;9717;3840;2.530469;50;-132;4343;11.58;503;9853
2178;125;1986;145;3;104;132;9451;3768;2.508227;41;-311;4339;13.16;571;9583
2179;125;1987;125;1;100;131;9303;3740;2.487433;25;-174;4336;13.75;596;9434
2180;125;1988;111;1;115;133;9431;3824;2.466266;-4;134;4343;11.95;519;9564
2181;125;1989;92;1;98;129;9082;3719;2.442054;-6;-347;4300;13.51;581;9211
2182;125;1990;139;1;93;121;8826;3472;2.542051;46;-310;4082;14.94;610;8947
2183;125;1991;128;1;91;121;8890;3494;2.544362;37;27;4083;14.43;589;9011
2184;125;1992;113;3;93;119;8882;3430;2.589504;20;-30;4084;16.01;654;9001
2185;125;1993;107;8;96;124;9042;3551;2.546325;11;154;4092;13.22;541;9166
2186;125;1994;98;8;83;124;9152;3596;2.54505;15;95;4100;12.29;504;9276
2187;125;1995;95;13;105;127;9328;3664;2.545851;-10;189;4108;10.81;444;9455
2188;125;1996;108;19;106;128;9393;3698;2.540022;2;64;4121;10.26;423;9521
2189;125;1997;128;10;114;130;9527;3780;2.52037;14;122;4140;8.7;360;9657
2190;125;1998;139;7;103;130;9669;3810;2.537795;36;106;4150;8.19;340;9799
2191;125;1999;141;14;99;130;9693;3844;2.521592;42;-18;4250;9.55;406;9823
2192;125;2000;92;4;91;135;9680;3791;2.553415985;1;-4;4301;11.86;510;9815
2193;125;2001;144;17;114;146;9685;3802;2.547343503;30;-14;4329;12.17;527;9831
2194;125;2002;119;11;115;210;9737;3834;2.539645279;4;112;4353;11.92;519;9947
2195;125;2003;163;8;107;209;9884;3903;2.532410966;56;90;4372;10.73;469;10093
2196;125;2004;140;9;104;207;9678;3830;2.52689295;36;-244;4392;12.8;562;9885
2197;125;2005;142;2;105;205;9687;3843;2.520686963;37;-30;4406;12.78;563;9892
2198;125;2006;153;1;112;216;9701;3857;2.515167228;41;-16;4417;12.68;560;9917
2199;125;2007;148;5;89;221;9660;3850;2.509090909;59;-95;4435;13.19;585;9881
2200;125;2008;159;0;121;219;9676;3866;2.502845318;38;-24;4446;13.05;580;9895
2201;125;2009;166;4;90;217;9819;3934;2.495932893;76;65;4457;11.73;523;10036
2202;125;2010;128;0;92;196;9836;3947;2.492019255;36;-40;4466;11.62;519;10032
2203;125;2011;155;5;118;196;9921;3981;2.492087415;37;48;4469;10.92;488;10117
2204;125;2012;157;6;112;196;9892;3969;2.492315445;45;-74;4474;11.29;505;10088
2205;125;2013;140;4;92;233;9924;3983;2.491589254;48;21;4477;11.03;494;10157
2206;125;2014;142;5;78;229;9976;4004;2.491508492;64;-16;4484;10.7;480;10205
2207;125;2015;142;10;97;229;9847;3985;2.471016311;45;-174;4496;11.37;511;10076
2208;125;2016;145;8;100;234;9867;3993;2.47107438;45;-20;4504;11.35;511;10101
2209;125;2017;145;3;115;234;9803;3978;2.46430367;30;-94;4509;11.78;531;10037
2210;125;2018;134;1;99;234;9792;3975;2.463396226;35;-46;4508;11.82;533;10026
